converser,text,timestamp,conversation_num,chat_id,user_id,wizard_id,ts_date,date,day_week,sentiment
user,"Hi I need a break from Gotham City, the crime rate is just too high. I'd like to go to Hogsmead with 3 kids and 9 adults.",1471286025,0,ba159f18-7549-400c-ac0f-46c69ea6fdb3,U22HTHYNP,U21DMV0KA,15-08-2016 18:33,15-08-2016,Monday,0
wizard,I cannot find any trips from Gotham City to Hogsmead. What about Dallas to Vancouver?,1471286357,1,ba159f18-7549-400c-ac0f-46c69ea6fdb3,U22HTHYNP,U21DMV0KA,15-08-2016 18:39,15-08-2016,Monday,0
user,No I don?t like it. Bye,1471286390,2,ba159f18-7549-400c-ac0f-46c69ea6fdb3,U22HTHYNP,U21DMV0KA,15-08-2016 18:39,15-08-2016,Monday,0
wizard,Goodbye.,1471286402,3,ba159f18-7549-400c-ac0f-46c69ea6fdb3,U22HTHYNP,U21DMV0KA,15-08-2016 18:40,15-08-2016,Monday,0
user,"Hello, I have 15 vacation days available between June 1st and August 31st. I am leaving from Theed. I would like to go somewhere with lots of sunshine.",1471285767,0,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:29,15-08-2016,Monday,1
wizard,I have no departures available from Theed.  Would you like to pick another departure travel location?,1471286124,1,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:35,15-08-2016,Monday,1
user,"Do you have any departures from Kobe, Japan?",1471286171,2,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:36,15-08-2016,Monday,1
wizard,"No, I don't.  Would you like to select another location?",1471286384,3,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:39,15-08-2016,Monday,1
user,How about Birmingham City?,1471286406,4,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:40,15-08-2016,Monday,1
wizard,"Sure.  Would you like to go to Mexico City?  I have a flight available on Wednesday, August 17th at 10:00 a.m. to Tuesday, August 23rd at 4:00 a.m.",1471286628,5,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:43,15-08-2016,Monday,1
user,What are my options for hotels?,1471286648,6,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:44,15-08-2016,Monday,1
wizard,"The best hotel I have is a 3.0 star hotel with a 6.91/10 rating.  The flight for this travel package would be from Monday, August 15th at 10:00 a.m. to Sunday, August 21st at 4:00 a.m.  The hotel has free parking and free wifi.  Would you like to book this travel package?",1471286933,7,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:48,15-08-2016,Monday,1
user,How much would this package be? Could you offer me a cheaper hotel?,1471287087,8,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:51,15-08-2016,Monday,1
wizard,The cost of this package is 1644.98 USD.  Would you like to book this travel package?,1471287200,9,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:53,15-08-2016,Monday,1
user,Could you show me some hotels with lower guest ratings and lower prices?,1471287439,10,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 18:57,15-08-2016,Monday,1
wizard,"Here are a couple of options.  The first option is a 3.0 star hotel (the Tropic), with a guest rating of 6.77/10 and a business class flight.  The cost is 1002.27 USD.  Or, if you prefer, you could choose the same 3.0 star hotel with a guest rating of 6.77/10 (the Tropic) and an economy flight,  for 812.69.",1471288371,11,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:12,15-08-2016,Monday,1
user,What other destinations could you offer me if I'm departing from Birmingham City?,1471288467,12,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:14,15-08-2016,Monday,1
wizard,"I could offer you Vancouver, British Columbia, or Porto Alegre, Brazil.  Which would you prefer?",1471288567,13,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:16,15-08-2016,Monday,1
user,How much are the packages to each city?,1471288594,14,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:16,15-08-2016,Monday,1
wizard,Would you like a more expensive or a less expensive travel package?,1471288653,15,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:17,15-08-2016,Monday,1
user,"I would like to see both options, along with the hotels offered",1471288688,16,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:18,15-08-2016,Monday,1
wizard,"I could offer you the package to Porto Alegre, Brazil for 2572.16 USD. The hotel would be the Deluxe Hotel (which has a guest rating of 8.69/10) or the package to Vancouver, British Columbia for 477.93 USD .  The hotel would be Parallel Carnaval Bed & Breakfast (which has a guest rating of 8.86/10).",1471289048,17,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:24,15-08-2016,Monday,1
user,"I can extend my vacation time to the 14th of September, does this open up any new options?",1471289130,18,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:25,15-08-2016,Monday,1
wizard,"I have an even better option available for you.  You could travel to Vancouver, Canada for $511.80 USD.  You would stay at the Western Ridge.  It is a 4.0 star hotel with a 10/10 guest rating.  If, however, you would really like to travel to Mexico City, I have a great package for you at only 1168.35 USD.  You would stay at the Exalted Willow Resort & Suites.  It is a 3.5 star hotel with a 8.37/10 guest rating.  Which would you prefer?",1471289558,19,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:32,15-08-2016,Monday,1
user,Could you tell me which of these resorts offers free wifi?,1471289612,20,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:33,15-08-2016,Monday,1
wizard,Both have wifi,1471289639,21,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:33,15-08-2016,Monday,1
user,I am also inquiring about the previous offered packages,1471289684,22,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:34,15-08-2016,Monday,1
wizard,All of them do.,1471289696,23,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:34,15-08-2016,Monday,1
user,Could you let me know which class I would be flying in for each destination?,1471289724,24,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:35,15-08-2016,Monday,1
wizard,Would you prefer to fly Business Class or Economy?,1471289774,25,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:36,15-08-2016,Monday,1
user,I would prefer to fly economy,1471289791,26,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:36,15-08-2016,Monday,1
wizard,The flight to Vancouver and the flight to Mexico City are Economy flights.,1471289843,27,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:37,15-08-2016,Monday,1
user,Then I would like to travel to Vancouver and stay at the Western Ridge,1471289882,28,12a5fe96-1951-46ff-b29d-952712c1b74c,U21E41CQP,U21DKG18C,15-08-2016 19:38,15-08-2016,Monday,1
user,"Hello! I live in Munich and I'd like to book any kind of trip between Monday, August 15th and Friday August 26th for 3 adults and 3 kids.",1471286499,0,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:41,15-08-2016,Monday,1
wizard,"I can book 8 days in Toronto for 5844.99USD, 8 days in Vancouver for 6088.3USD, or 8 days in Calgary for 11900.25USD. Do any of these destinations interest you?",1471286614,1,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:43,15-08-2016,Monday,1
user,I have a budget of 2800 USD... Do you have anything cheaper? Perhaps for a shorter duration?,1471286693,2,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:44,15-08-2016,Monday,1
wizard,"I can book 9 days in Hamburg for 1296.31USD, 5 days in Rome for 1502.94USD, 5 days in Stuttgart for 2370.61USD, 6 days in Mannheim for 2460.91USD, 9 days in Paris for 2505.13USD, or 6 days in Frankfurt for 2762.18USD.",1471286793,3,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:46,15-08-2016,Monday,1
user,I'll book 6 days in Mannheim.,1471286863,4,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:47,15-08-2016,Monday,1
wizard,Ok. I can upgrade your flights to business class for a total of 2715.60USD. Would you like that?,1471286911,5,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:48,15-08-2016,Monday,1
user,Yes perfect. How is the hotel?,1471286953,6,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:49,15-08-2016,Monday,1
wizard,The hotel is 5 stars and includes free wifi with an onsite spa.,1471287005,7,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:50,15-08-2016,Monday,1
user,Perfect! I will book this one.,1471287052,8,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:50,15-08-2016,Monday,1
wizard,You will depart Munich at 9:00 am - August 17th and leave Mannheim at 3:00 am - August 22nd. I will book this trip to The Regal Resort for you. ,1471287092,9,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:51,15-08-2016,Monday,1
user,Thank you!,1471287137,10,86f76330-1680-4ed9-b65f-6ddb88718875,U22HTHYNP,U21DMV0KA,15-08-2016 18:52,15-08-2016,Monday,1
user,Hi im from punta cana looking to go on a trip,1471286667,0,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:44,15-08-2016,Monday,1
wizard,Where would you like to travel to?,1471286718,1,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:45,15-08-2016,Monday,1
user,Im thinking to Fukuoka,1471286760,2,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:46,15-08-2016,Monday,1
wizard,Did you have any specific dates in mind?,1471286810,3,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:46,15-08-2016,Monday,1
user,maybe the 15th of August until the 20th,1471286841,4,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:47,15-08-2016,Monday,1
wizard,How many people will be travelling with you?,1471286919,5,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:48,15-08-2016,Monday,1
user,just myself,1471286947,6,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:49,15-08-2016,Monday,1
wizard,would the 15th to the 18th work for you?,1471287016,7,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:50,15-08-2016,Monday,1
user,where would i be staying?,1471287041,8,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:50,15-08-2016,Monday,1
wizard,HOTEL Sugoi in Fukuoka,1471287082,9,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:51,15-08-2016,Monday,1
user,what is the rating,1471287092,10,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:51,15-08-2016,Monday,1
wizard,It is a 3-star hotel and your package includes free wifi,1471287137,11,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:52,15-08-2016,Monday,1
user,and what if i were to go to Essen?,1471287168,12,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:52,15-08-2016,Monday,1
wizard,I have a couple of choices in Essen. Are you looking for a 2-star or a 3-star option?,1471287503,13,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:58,15-08-2016,Monday,1
user,The three star option,1471287537,14,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 18:58,15-08-2016,Monday,1
wizard,Your best choice would be the Relaxation Hotel which is a 3-star hotel and includes breakfast and wifi. It is available either from August 15th to August 27 or from August 27th to September 2nd.  Do either one of those dates fit into your schedule?,1471288041,15,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:07,15-08-2016,Monday,1
user,"these dates don’t look like they would be compatible with my schedule. Hey, how about going to hiroshima?",1471288121,16,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:08,15-08-2016,Monday,1
wizard,"I apologize, I have nothing available to Hiroshima. Would you like me to explore other options?",1471288301,17,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:11,15-08-2016,Monday,1
user,Is there a flight to Santiago,1471288319,18,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:11,15-08-2016,Monday,1
wizard,"I have several that suit your dates.. Your stay would be at the Una casa which is a 3-star hotel and includes free breakfast, wifi and parking, should you wish to rent a car and explore the surrounding areas.  The flight departs on August 15th and returns on the 20th.",1471288550,19,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:15,15-08-2016,Monday,1
user,can you compare the price of this and the one to the package in St. Loius,1471288663,20,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:17,15-08-2016,Monday,1
wizard,The package to Santiago is $2455.37 as opposed to the package to Essen which would be $3016.94. Please keep in mind that the trip to Essen is a longer trip though.,1471288907,21,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:21,15-08-2016,Monday,1
user,and how much is the trip to Fukuoka and what are the dates?,1471288940,22,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:22,15-08-2016,Monday,1
wizard,That package was $3794 based on economy class. It departed on August 15th with a return date of August 18th.,1471289088,23,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:24,15-08-2016,Monday,1
user,which of these have the best rated hotels?,1471289300,24,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:28,15-08-2016,Monday,1
wizard,"In Fukuoka, the hotel is a 3-star, in Essen you have the option of a 2-star at $3016.94 or a 3-star at $3073.16 and in Santiago the hotel has a 3-star rating.",1471289558,25,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:32,15-08-2016,Monday,1
user,it seems to me that the packages in Essen are the best offer. So what are the dates?,1471289609,26,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:33,15-08-2016,Monday,1
wizard,Are you interested in the 2-star option or the 3-star option?,1471289767,27,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:36,15-08-2016,Monday,1
user,the 3 star hotel seems to be the best how much would it be to book a business class flight?,1471289815,28,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:36,15-08-2016,Monday,1
wizard,"If you are looking for a business class flight, I only have one package that has the availability. It would be at the Motel Ivory which is the 2-star hotel and  is only available from August 26 to September 1st. The total price for that package is $3314.99.",1471290087,29,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:41,15-08-2016,Monday,1
user,If i were to choose economy class what would it be?,1471290119,30,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:41,15-08-2016,Monday,1
wizard,"At the 2-star Motel Ivory Safari, for your original departure date of August 15 it is $3016.94. At the 3-star Relaxation Hotel,  it is $3073.16.  Is Essen your final choice for the destination?",1471290391,31,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:46,15-08-2016,Monday,1
user,yes i believe it will be. lets book the 3 star hotel,1471290415,32,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:46,15-08-2016,Monday,1
wizard,Fantastic. Let me get all your information so that we can finalize your reservation.,1471290461,33,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:47,15-08-2016,Monday,1
user,sounds perfect! thank you!,1471290471,34,33394d2e-e544-4b09-858f-d062bd1880df,U21RP4FCY,U21E0179B,15-08-2016 19:47,15-08-2016,Monday,1
user,Hey! You can help me by finding a trip to Philadelphia from Maceio.,1471287392,0,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 18:56,15-08-2016,Monday,1
wizard,"In Philadelphia you can stay at a 2.5 star hotel for 11 days. As for Fukuoka, 11 days at a 2.5 star hotel would cost 4719.74USD. I can offer 14 days in Essen for 3787.14USD; this would be at a 2.0 star hotel. 4 days at a 2.0 star hotel in San Antonio would cost 2311.48USD.",1471287575,1,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 18:59,15-08-2016,Monday,1
user,"Let's start with Philadelphia, how much is it I upgrade to business class?",1471287988,2,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:06,15-08-2016,Monday,1
wizard,"For this hotel in Philadelphia, it would cost 3340.56USD to travel from Maceio by business class.",1471288048,3,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:07,15-08-2016,Monday,1
user,And for a four star hotel?,1471288100,4,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:08,15-08-2016,Monday,1
wizard,"Sorry, I only have 2.5 star hotels available in Philadelphia.",1471288146,5,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:09,15-08-2016,Monday,1
user,Let's see about Fukuoka upgraded to business class and a four star hotel.,1471288293,6,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:11,15-08-2016,Monday,1
wizard,"I have a 3.5 star hotel available in Fukuoka, The Oceanside Hotel. It has a guest rating of 8.22/10. I could book you a business class trip for 11 days at 6228.88USD.",1471288403,7,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:13,15-08-2016,Monday,1
user,Is this hotel in the downtown area of the city?,1471288444,8,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:14,15-08-2016,Monday,1
wizard,"I do not know the location of The Oceanside Hotel within the city of Fukuoka, sorry.",1471288474,9,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:14,15-08-2016,Monday,1
user,Is there a spa in the hotel?,1471288497,10,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:14,15-08-2016,Monday,1
wizard,"There is no spa in the hotel, but there is free wifi.",1471288513,11,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:15,15-08-2016,Monday,1
user,"I will keep this option in mind. How about Essen, do you have anything less than 14 days?",1471288731,12,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:18,15-08-2016,Monday,1
wizard,Do you have a length of stay in mind?,1471288796,13,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:19,15-08-2016,Monday,1
user,Around 11 days.,1471288822,14,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:20,15-08-2016,Monday,1
wizard,"Sorry, I am only coming up with 14 day trips to Essen. Perhaps another nearby departure city would work?",1471288891,15,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:21,15-08-2016,Monday,1
user,Good idea. What about Canoas?,1471289013,16,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:23,15-08-2016,Monday,1
wizard,It seems that Canoas is not in my database.,1471289049,17,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:24,15-08-2016,Monday,1
user,What about porto alegre,1471289113,18,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:25,15-08-2016,Monday,1
wizard,I have multiple 5 day options available from Porto to Essen. ,1471289161,19,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:26,15-08-2016,Monday,1
user,I would prefer 11 days,1471289196,20,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:26,15-08-2016,Monday,1
wizard,Do you have a departure date in mind? Or an approximate departure date?,1471289242,21,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:27,15-08-2016,Monday,1
user,Anytime in the month of September,1471289292,22,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:28,15-08-2016,Monday,1
wizard,Unfortunately I only have 5 days options leaving from Porto available at this time.,1471289354,23,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:29,15-08-2016,Monday,1
user,"In that case, let's go back to the Fukuoka 11 day package.",1471289443,24,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:30,15-08-2016,Monday,1
wizard,Would you like me to explore your Fukuoka options leaving from Porto Alegre?,1471289484,25,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:31,15-08-2016,Monday,1
user,Yes please.,1471289503,26,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:31,15-08-2016,Monday,1
wizard,I can offer 13 days in Fukuoka for 5777.48USD.,1471289608,27,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:33,15-08-2016,Monday,1
user,"In that case, I will take the 11 day package. One more thing, is there free breakfast?",1471289642,28,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:34,15-08-2016,Monday,1
wizard,"The 11 day trip to Fukuoka from Maceia is also during August. However, the Oceanside Hotel does provide free breakfast!",1471289728,29,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:35,15-08-2016,Monday,1
user," I'll book this one. Thank you, friend!",1471289765,30,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:36,15-08-2016,Monday,1
wizard,"Great, thank you!",1471289775,31,40551217-d25f-43f8-99d6-35d08e03815a,U22HTHYNP,U21DMV0KA,15-08-2016 19:36,15-08-2016,Monday,1
user,Good afternoon. I'd like to book a business trip to New York from Mannheim. What can you offer?,1471289909,0,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:38,15-08-2016,Monday,1
wizard,Certainly. What date do you have business in Mannheim so that I can accommodate your schedule?,1471289965,1,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:39,15-08-2016,Monday,1
user,"Dates are flexible, but I have a company budget of 3100 USD. I'd like to go either in August or September.",1471290038,2,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:40,15-08-2016,Monday,1
wizard,Great. I have a 5 star hotel available for 2097.76USD.,1471290063,3,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:41,15-08-2016,Monday,1
user,how much will it cost?,1471290098,4,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:41,15-08-2016,Monday,1
wizard,"The above price leaves August 17th and returns August 27th. To leave August 27th and return on September 6th, the price would be 2582.47USD.",1471290213,5,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:43,15-08-2016,Monday,1
user,What about leaving around September 13th?,1471290259,6,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:44,15-08-2016,Monday,1
wizard,You could leave September 16th and return September 26th for 2753.45USD.,1471290340,7,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:45,15-08-2016,Monday,1
user,I prefer the one leaving on August 17th. Is there free wifi?,1471290390,8,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:46,15-08-2016,Monday,1
wizard,The Regal Resort has free wifi as well as a spa to relax at after your business meetings!,1471290427,9,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:47,15-08-2016,Monday,1
user,That sounds very nice. Does the package include a business class flight?,1471290457,10,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:47,15-08-2016,Monday,1
wizard,2097.76USD is the cost for Economy flights. To upgrade to Business class would cost 2674.43USD. Would you like to book this trip with Business class flights?,1471290521,11,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:48,15-08-2016,Monday,1
user,Yes I would!,1471290539,12,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:48,15-08-2016,Monday,1
wizard,"Perfect. You will depart from New York at 2:00 pm - Wednesday, August 17th 2016.",1471290564,13,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:49,15-08-2016,Monday,1
user,What is the time of arrival?,1471290583,14,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:49,15-08-2016,Monday,1
wizard,"You will arrive in Mannheim at 10:16 pm - Wednesday, August 17th 2016.",1471290601,15,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:50,15-08-2016,Monday,1
user,Great! And the time at which I will be departing from Mannheim to return to nyc?,1471290657,16,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:50,15-08-2016,Monday,1
wizard,"You will leave Mannheim at 8:00 am - Saturday, August 27th 2016 and arrive in New York at 4:16 pm - Saturday, August 27th 2016",1471290687,17,31d5e476-750f-4b0f-8fba-08a7c126dc96,U22HTHYNP,U21DMV0KA,15-08-2016 19:51,15-08-2016,Monday,1
